place_id,name,halal_status,url,outlet_label,outlet_address,scraped_at,postal_code,latitude,longitude
429,Torigo,Halal Certified,https://www.halaltag.com/place/429,Serangoon (Others),"Blk 237 Serangoon Ave 3, Singapore 550237",2025-09-13T21:20:43.923138,550237,,
125,Thohirah,Halal - Muslim Owned,https://www.halaltag.com/place/125,Bedok Reservoir,"Blk 632 Bedok Reservoir Rd, Singapore 470632",2025-09-13T21:20:44.590908,470632,,
125,Thohirah,Halal - Muslim Owned,https://www.halaltag.com/place/125,Jalan Kayu,"258 Jalan Kayu, Singapore 799487",2025-09-13T21:20:44.590908,799487,,
2031,The Udang Clan,Halal - Muslim Owned,https://www.halaltag.com/place/2031,Hong Leong Building,"16 Raffles Quay, #B1-11,  Singapore 048581",2025-09-13T21:20:45.243161,048581,,
2538,The Prata Club,Halal - Muslim Owned,https://www.halaltag.com/place/2538,,,2025-09-13T21:20:45.902211,,,
1950,The Kuihmaker,Halal - Muslim Owned,https://www.halaltag.com/place/1950,Bukit Batok (Others),"447 Bukit Batok West Ave 9, #01-02,  Singapore 650447",2025-09-13T21:20:46.585785,650447,,
705,The Pizza Nation,Halal Certified,https://www.halaltag.com/place/705,Our Tampines Hub (OTH),"1 Tampines Walk, #B1-K3,  Singapore 528523 Contact: 6635 7735",2025-09-13T21:20:47.242006,528523,,
1423,The Secret Garden by Zeekri,Halal - Muslim Owned,https://www.halaltag.com/place/1423,Arab Street/ Kampong Glam,"19 Baghdad St, Singapore 199658",2025-09-13T21:20:47.934679,199658,,
1033,Tambuah Mas,Halal Certified,https://www.halaltag.com/place/1033,Great World City,"1 Kim Seng Promenade, #B1-110,  Singapore 237994",2025-09-13T21:20:48.578991,237994,,
1033,Tambuah Mas,Halal Certified,https://www.halaltag.com/place/1033,Jewel Changi Airport,"78 Airport Boulevard, #03-225,  Singapore 819666",2025-09-13T21:20:48.578991,819666,,
1033,Tambuah Mas,Halal Certified,https://www.halaltag.com/place/1033,The Paragon,"290 Orchard Road, #B1-44,  Singapore 238859",2025-09-13T21:20:48.578991,238859,,
1201,Team Dining Room,Halal,https://www.halaltag.com/place/1201,,,2025-09-13T21:20:49.249211,,,
2187,Thunder Tea Rice,Halal Certified,https://www.halaltag.com/place/2187,Fernvale Community Club,"21 Sengkang West Ave, #03-18,  Singapore 797650",2025-09-13T21:20:49.902658,797650,,
2187,Thunder Tea Rice,Halal Certified,https://www.halaltag.com/place/2187,Joo Chiat Shophouses,"131 Joo Chiat Road, #01-04,  Singapore 427416",2025-09-13T21:20:49.902658,427416,,
2187,Thunder Tea Rice,Halal Certified,https://www.halaltag.com/place/2187,Lau Pa Sat (Telok Ayer Festival Market),"18 Raffles Quay, #01-25,  Singapore 048582",2025-09-13T21:20:49.902658,048582,,
2187,Thunder Tea Rice,Halal Certified,https://www.halaltag.com/place/2187,The Woodleigh Mall,"11 Bidadari Park Dr, #B1-K15,  Singapore 367803",2025-09-13T21:20:49.902658,367803,,
899,The Nasi Padang,Halal - Muslim Owned,https://www.halaltag.com/place/899,,,2025-09-13T21:20:50.569570,,,
450,Tenderfresh Xpress,Halal Certified,https://www.halaltag.com/place/450,Causeway Point,"1 Woodlands Square, #B1-K14,  Singapore 738099",2025-09-13T21:20:51.222497,738099,,
450,Tenderfresh Xpress,Halal Certified,https://www.halaltag.com/place/450,Rivervale Plaza,"118 Rivervale Drive , #01-K18,  Singapore 540118",2025-09-13T21:20:51.222497,540118,,
450,Tenderfresh Xpress,Halal Certified,https://www.halaltag.com/place/450,Tampines Bus Interchange,"512 Tampines Central 1, #01-01,  Singapore 520512",2025-09-13T21:20:51.222497,520512,,
450,Tenderfresh Xpress,Halal Certified,https://www.halaltag.com/place/450,The Woodleigh Mall,"11 Bidadari Park Dr,  #B1-K20/K21,  Singapore 367803",2025-09-13T21:20:51.222497,367803,,
450,Tenderfresh Xpress,Halal Certified,https://www.halaltag.com/place/450,Yew Tee Point,"21 Choa Chu Kang North 6, #B1-37,  Singapore 689578",2025-09-13T21:20:51.222497,689578,,
1960,The Noodle Guys,Halal - Muslim Owned,https://www.halaltag.com/place/1960,Jurong East,"235 Jurong East St 21 , #01-320,  Singapore 600235",2025-09-13T21:20:51.869548,600235,,
1849,Umar Samah,Halal - Muslim Owned,https://www.halaltag.com/place/1849,Woodlands (Others),"Blk 354A Woodlands Ave 1, Singapore 731354",2025-09-13T21:20:58.961297,731354,,
1858,Unice Cafe,Halal - Muslim Owned,https://www.halaltag.com/place/1858,Junction 9,"18 Yishun Avenue 9, #02-38,  Singapore 768897",2025-09-13T21:20:59.597291,768897,,
2338,Udang Udang,Halal Certified,https://www.halaltag.com/place/2338,Koufu HQ,"1 Woodlands Height, #01-01,  Singapore 737859",2025-09-13T21:21:00.262868,737859,,
1669,Uptown Nasi Lemak,Halal Certified,https://www.halaltag.com/place/1669,Telok Ayer Shop Houses,"121 Telok Ayer Street,  #01-01,  Singapore 068590",2025-09-13T21:21:00.910822,068590,,
2307,Umi's Spices,Halal - Muslim Owned,https://www.halaltag.com/place/2307,HarbourFront Centre,"1 Martime Square, #01-103,  Singapore 099253",2025-09-13T21:21:01.568244,099253,,
1202,Uncle Penyet,Halal Certified,https://www.halaltag.com/place/1202,Ang Mo Kio (Others),"608 Ang Mo Kio Ave 5, #01-2771,  Singapore 560608",2025-09-13T21:21:02.246655,560608,,
1202,Uncle Penyet,Halal Certified,https://www.halaltag.com/place/1202,Bidadari,106 Bidadari Park Drive,2025-09-13T21:21:02.246655,,,
1202,Uncle Penyet,Halal Certified,https://www.halaltag.com/place/1202,Bukit Merah View Food Centre,"115 Bukit Merah View, #01-253,  Singapore 151115",2025-09-13T21:21:02.246655,151115,,
1202,Uncle Penyet,Halal Certified,https://www.halaltag.com/place/1202,Geylang Serai Market and Food Centre,"1 Geylang Serai, #01-210 (Mr Teh Tarik Eating House),  Singapore 402001",2025-09-13T21:21:02.246655,402001,,
1202,Uncle Penyet,Halal Certified,https://www.halaltag.com/place/1202,Hougang Capeview,"Blk 476 Upper Serangoon View , #02-05 ,  Singapore 530476",2025-09-13T21:21:02.246655,530476,,
1202,Uncle Penyet,Halal Certified,https://www.halaltag.com/place/1202,ITE College Central,2 Ang Mo Kio Drive,2025-09-13T21:21:02.246655,,,
1202,Uncle Penyet,Halal Certified,https://www.halaltag.com/place/1202,Jurong West,"504 Jurong West St 51, #01-207,  Singapore 640504",2025-09-13T21:21:02.246655,640504,,
1202,Uncle Penyet,Halal Certified,https://www.halaltag.com/place/1202,Jurong West,"Blk 504 Jurong West St 51, Singapore 640504",2025-09-13T21:21:02.246655,640504,,
1202,Uncle Penyet,Halal Certified,https://www.halaltag.com/place/1202,Kampung Admiralty Hawker Centre,"676 Woodlands Drive 71 , #02-41,  Singapore 730676",2025-09-13T21:21:02.246655,730676,,
1202,Uncle Penyet,Halal Certified,https://www.halaltag.com/place/1202,National University of Singapore (NUS) - Others,"21 Lower Kent Ridge Road, Faculty of Science, Singapore 119077",2025-09-13T21:21:02.246655,119077,,
1202,Uncle Penyet,Halal Certified,https://www.halaltag.com/place/1202,One Punggol Hawker Centre,"1 Punggol Drive, #02-01,  Singapore 828629",2025-09-13T21:21:02.246655,828629,,
1202,Uncle Penyet,Halal Certified,https://www.halaltag.com/place/1202,Pasir Ris (Others),", #01-02,  Singapore 519641",2025-09-13T21:21:02.246655,519641,,
1202,Uncle Penyet,Halal Certified,https://www.halaltag.com/place/1202,Pasir Ris Central Hawker Centre,"110 Pasir Ris Central , #01-02,  Singapore 519641",2025-09-13T21:21:02.246655,519641,,
1202,Uncle Penyet,Halal Certified,https://www.halaltag.com/place/1202,Punggol (Others),", #01-01,  Singapore 820322",2025-09-13T21:21:02.246655,820322,,
1202,Uncle Penyet,Halal Certified,https://www.halaltag.com/place/1202,Singapore Institute of Technology (SIT) - Campus Court,"1 Punggol Coast Road, #01-10,  Singapore 828608",2025-09-13T21:21:02.246655,828608,,
1202,Uncle Penyet,Halal Certified,https://www.halaltag.com/place/1202,Tampines East (N2),"Blk 201 Tampines Street 21, Singapore 520201",2025-09-13T21:21:02.246655,520201,,
1202,Uncle Penyet,Halal Certified,https://www.halaltag.com/place/1202,Tampines West,742A Tampines Street 72,2025-09-13T21:21:02.246655,,,
1202,Uncle Penyet,Halal Certified,https://www.halaltag.com/place/1202,Vertex,"33 Ubi Avenue 3, #01-08,  Singapore 408868",2025-09-13T21:21:02.246655,408868,,
1202,Uncle Penyet,Halal Certified,https://www.halaltag.com/place/1202,Whampao,46 Owen Road,2025-09-13T21:21:02.246655,,,
1202,Uncle Penyet,Halal Certified,https://www.halaltag.com/place/1202,Yishun (Others),"417 Yishun Ave 11, #01-351,  Singapore 760417",2025-09-13T21:21:02.246655,760417,,
1930,Unusual Place 57,Halal Certified,https://www.halaltag.com/place/1930,Newton Food Centre,"500 Clemenceau Ave North, #01-57,  Singapore 229495",2025-09-13T21:21:02.882819,229495,,
1981,Ummi Kitchen,Halal - Muslim Owned,https://www.halaltag.com/place/1981,"Blk 216 Bedok North Street 1, Singapore 460216",Blk 216 Bedok Central Food Centre,2025-09-13T21:21:03.544483,,,
2292,US Pizza,Halal Certified,https://www.halaltag.com/place/2292,Ang Mo Kio (Others),"Blk 505 Ang Mo Kio Ave 8, Singapore 560505",2025-09-13T21:21:04.223187,560505,,
2292,US Pizza,Halal Certified,https://www.halaltag.com/place/2292,Bedok Reservoir,"632 Bedok Reservoir Rd, #01-840,  Singapore 470632",2025-09-13T21:21:04.223187,470632,,
2292,US Pizza,Halal Certified,https://www.halaltag.com/place/2292,Funan Mall,"107 North Bridge Road, #01-18,  Singapore 179105",2025-09-13T21:21:04.223187,179105,,
2292,US Pizza,Halal Certified,https://www.halaltag.com/place/2292,KINEX (Formerly One KM),"11 Tanjong Katong Road, #01,  Singapore 437157",2025-09-13T21:21:04.223187,437157,,
2292,US Pizza,Halal Certified,https://www.halaltag.com/place/2292,The Woodleigh Mall,"11 Bidadari Park Dr, #B1-K12,  Singapore 367803",2025-09-13T21:21:04.223187,367803,,
2292,US Pizza,Halal Certified,https://www.halaltag.com/place/2292,West Coast Plaza,"154 West Coast Road, #B1-55,  Singapore 127371",2025-09-13T21:21:04.223187,127371,,
2556,VietSmith,Halal Certified,https://www.halaltag.com/place/2556,Millenia Walk,"9 Raffles Boulevard, #01-88,  Singapore 39596",2025-09-13T21:21:11.264325,,,
2556,VietSmith,Halal Certified,https://www.halaltag.com/place/2556,One Holland V,"3 Holland Village Way, #03-24,  Singapore 275753",2025-09-13T21:21:11.264325,275753,,
2556,VietSmith,Halal Certified,https://www.halaltag.com/place/2556,Pacific Plaza,"9 Scotts Rd, #01-09,  Singapore 228210",2025-09-13T21:21:11.264325,228210,,
2556,VietSmith,Halal Certified,https://www.halaltag.com/place/2556,VivoCity,"1 Harbourfront Walk, #02-108,  Singapore 098585",2025-09-13T21:21:11.264325,098585,,
2293,Verandah Cafe,Halal - Muslim Owned,https://www.halaltag.com/place/2293,Chui Huay Lim Club,"190 Keng Lee Road, #01-03,  Singapore 308409",2025-09-13T21:21:11.941087,308409,,
2317,V Happy Crab,Halal Certified,https://www.halaltag.com/place/2317,Arab Street/ Kampong Glam,"12 Pahang St 13, Singapore 198613",2025-09-13T21:21:12.606641,198613,,
2172,Veganburg,Halal Certified,https://www.halaltag.com/place/2172,Eunos,"44 Jalan Eunos, Singapore 419502",2025-09-13T21:21:13.262296,419502,,
2172,Veganburg,Halal Certified,https://www.halaltag.com/place/2172,The Woodleigh Mall,"11 Bidadari Park Dr, #01-37,  Singapore 367803",2025-09-13T21:21:13.262296,367803,,
431,Vis Fiesta Restaurant,Halal Certified,https://www.halaltag.com/place/431,Serangoon (Others),"482 Serangoon Road, Singapore 218149",2025-09-13T21:21:13.908211,218149,,
184,Victory Restaurant,Halal - Muslim Owned,https://www.halaltag.com/place/184,Arab Street/ Kampong Glam,"705 North Bridge Road, Singapore 198679",2025-09-13T21:21:14.588213,198679,,
2418,Vegetarian@Cantine,Halal Certified,https://www.halaltag.com/place/2418,Admiralty Place,"677 Woodlands Avenue 6, #02-05,  Singapore 730677",2025-09-13T21:21:15.230593,730677,,
2401,vary.sg,Halal - Muslim Owned,https://www.halaltag.com/place/2401,Arab Street/ Kampong Glam,"60 Arab St, #01-02,  Singapore 199757",2025-09-13T21:21:15.879017,199757,,
1913,Warong Java,Halal - Muslim Owned,https://www.halaltag.com/place/1913,"Blk 539 Bedok North Street 3, #01-619,  Singapore 460539",Bedok North Street 3,2025-09-13T21:21:22.957296,,,
2032,Warung Padang by Jamaria,Halal - Muslim Owned,https://www.halaltag.com/place/2032,Jurong (Others),"2 Benoi Place, Singapore 629924",2025-09-13T21:21:23.621288,629924,,
188,Warong Nasi Pariaman,Halal - Muslim Owned,https://www.halaltag.com/place/188,Arab Street/ Kampong Glam,"738 North Bridge Road, Singapore 198706 Contact: 6292 2374",2025-09-13T21:21:24.313230,198706,,
1436,Warisan Kampung,Halal - Muslim Owned,https://www.halaltag.com/place/1436,Tampines Changkat,"Blk 138 Tampines St11, Singapore 521138",2025-09-13T21:21:24.967510,521138,,
728,Warong Pak Sapari,Halal - Muslim Owned,https://www.halaltag.com/place/728,,"2 Adam Road, Stall 9,  Singapore 289876",2025-09-13T21:21:25.648657,289876,,
907,Wedang,Halal - Muslim Owned,https://www.halaltag.com/place/907,Golden Mile Food Centre,"505 Beach Road, #B1-19,  Singapore 199583",2025-09-13T21:21:26.319827,199583,,
2382,Western Stall@TWRP,Halal Certified,https://www.halaltag.com/place/2382,,"1 Tuas South Lane, Singapore 637301",2025-09-13T21:21:26.988297,637301,,
722,Warong Satay Abang Botak,Halal - Muslim Owned,https://www.halaltag.com/place/722,At the Park ( former Pasir Ris Fishing Pond),"94 Pasir Ris Central , Singapore 519637",2025-09-13T21:21:27.635648,519637,,
180,Warong Kim's Goreng Delights,Halal Certified,https://www.halaltag.com/place/180,Our Tampines Hub Hawker Centre,"Warong Kim's Goreng Delights at Our Tampines Hub Hawker Centre495 Tampines Ave 5, #01-49,  Singapore 529649",2025-09-13T21:21:28.278861,529649,,
2549,Warung Dimsum,Halal - Muslim Owned,https://www.halaltag.com/place/2549,Kedai Kopi (Yishun),"925 Yishun Central, Singapore 760925",2025-09-13T21:21:28.928843,760925,,
1460,West Coast BBQ Seafood,Halal - Muslim Owned,https://www.halaltag.com/place/1460,Ayer Rajah Food Centre,"503 West Coast Drive, #01-24,  Singapore 120503",2025-09-13T21:21:29.610421,120503,,
1147,Warong Haji Morsode,Halal - Muslim Owned,https://www.halaltag.com/place/1147,Geylang Bahru Food Centre,"Blk 69 Geylang Bahru, #01-76,  Singapore 330069",2025-09-13T21:21:30.315989,330069,,
2221,Western Cuisine @ Republic Polytechnic,Halal Certified,https://www.halaltag.com/place/2221,Republic Polytechnic (RP),"9 Woodlands Ave 9, #01-01 (Stall 9 - South Foodcourt),  Singapore 738984",2025-09-13T21:21:31.018805,738984,,
2092,Warung Nenek,Halal - Muslim Owned,https://www.halaltag.com/place/2092,Changi Village Hawker Centre,"2 Changi Village Road, #01-73,  Singapore 500002",2025-09-13T21:21:31.702680,500002,,
2566,Warung Sutami,Halal - Muslim Owned,https://www.halaltag.com/place/2566,Mukmin,"Blk 129 Bedok North St 2, Singapore 460129",2025-09-13T21:21:32.361852,460129,,
647,Working Title Cafe,Halal - Muslim Owned,https://www.halaltag.com/place/647,Lasalle,"1 McNally St, #01-01 (Blk D),  Singapore 187940",2025-09-13T21:21:33.012929,187940,,
1375,Warong Timbel,Halal - Muslim Owned,https://www.halaltag.com/place/1375,,,2025-09-13T21:21:33.669375,,,
2400,Wikedo,Halal Certified,https://www.halaltag.com/place/2400,Tampines Mart,"5 Tampines Street 32, Singapore 529284",2025-09-13T21:21:34.332903,529284,,
1148,Warong Mak Esah,Halal - Muslim Owned,https://www.halaltag.com/place/1148,,,2025-09-13T21:21:34.977284,,,
1864,Wooly's Bagels,Halal - Muslim Owned,https://www.halaltag.com/place/1864,Arab Street/ Kampong Glam,"27 Arab St, Singapore 199726",2025-09-13T21:21:35.621804,199726,,
1864,Wooly's Bagels,Halal - Muslim Owned,https://www.halaltag.com/place/1864,Joo Chiat Shophouses,"162 Joo Chiat Rd, #01-02,  Singapore 427437",2025-09-13T21:21:35.621804,427437,,
1864,Wooly's Bagels,Halal - Muslim Owned,https://www.halaltag.com/place/1864,Little India Shophouses,"89 Rangoon Road, #01-03,  Singapore 218375",2025-09-13T21:21:35.621804,218375,,
1447,Wahad Muslim Satay,Halal - Muslim Owned,https://www.halaltag.com/place/1447,Clementi Market and Food Centre,"Blk 448 Clementi Ave 3, #01-06,  Singapore 120448",2025-09-13T21:21:36.282733,120448,,
2271,Warung Penyet,Halal Certified,https://www.halaltag.com/place/2271,Century Square,"2 Tampines Central 5, #03,  Singapore 529509",2025-09-13T21:21:36.934591,529509,,
2271,Warung Penyet,Halal Certified,https://www.halaltag.com/place/2271,Pasir Ris Mall,"7 Pasir Ris Central, Singapore 519612",2025-09-13T21:21:36.934591,519612,,
2271,Warung Penyet,Halal Certified,https://www.halaltag.com/place/2271,Sengkang General and Community Hospitals (SKGH),"110 Sengkang East Way, #01-21,  Singapore 544886",2025-09-13T21:21:36.934591,544886,,
1887,Warong Hj Sukarjo,Halal - Muslim Owned,https://www.halaltag.com/place/1887,Bedok (Others),"Blk 58 New Upper Changi Road, #01-183,  Singapore 461058",2025-09-13T21:21:37.587926,461058,,
896,Wondertales Patisserie,Halal - Muslim Owned,https://www.halaltag.com/place/896,Vibes,"308 Telok Kurau Road , #01–07,  Singapore 423858 Contact: 9011 7752",2025-09-13T21:21:38.277554,423858,,
381,Western & Grill,Halal Certified,https://www.halaltag.com/place/381,Changi Airport Staff Canteen T1,"80 Airport Boulevard, Singapore 819642",2025-09-13T21:21:38.944274,819642,,
381,Western & Grill,Halal Certified,https://www.halaltag.com/place/381,NEX Mall,"23 Serangoon Central, #04-36/37,  Singapore 556083",2025-09-13T21:21:38.944274,556083,,
381,Western & Grill,Halal Certified,https://www.halaltag.com/place/381,United Square Shopping Mall,"101 Thomson Road, #B1-56,  Singapore 307591",2025-09-13T21:21:38.944274,307591,,
2501,Warung Nyai Rose,Halal - Muslim Owned,https://www.halaltag.com/place/2501,,,2025-09-13T21:21:39.683570,,,
1638,Waroeng Esmeralda,Halal - Muslim Owned,https://www.halaltag.com/place/1638,,"Blk 3026 UBi Road 1, Singapore 408719",2025-09-13T21:21:40.370163,408719,,
1948,Wong Fu Fu,Halal Certified,https://www.halaltag.com/place/1948,Arab Street/ Kampong Glam,"776 North Bridge Road, Singapore 198744",2025-09-13T21:21:41.051840,198744,,
1763,Wicked Wings,Halal Certified,https://www.halaltag.com/place/1763,,,2025-09-13T21:21:41.745764,,,
121,West Co'z Cafe,Halal Certified,https://www.halaltag.com/place/121,West Coast Plaza,"154 West Coast Road, #02-23,  Singapore 127371 Contact: 6779 1303",2025-09-13T21:21:42.397570,127371,,
1674,Warung Kita,Halal - Muslim Owned,https://www.halaltag.com/place/1674,Bedok (Others),"Blk 418 Bedok North, Singapore 460418",2025-09-13T21:21:43.078208,460418,,
1113,Warung in the East,Halal - Muslim Owned,https://www.halaltag.com/place/1113,ITE College East,10 Simei Avenue,2025-09-13T21:21:43.718025,,,
1260,Warung Wak Nakem,Halal Certified,https://www.halaltag.com/place/1260,Marine Terrace Market,"Blk 50A Marine Terrace, Singapore 445010",2025-09-13T21:21:44.390625,445010,,
1723,Waffle Place by Royz Et Vous,Halal - Muslim Owned,https://www.halaltag.com/place/1723,Arab Street/ Kampong Glam,"56 Kandahar Street, Singapore 198904",2025-09-13T21:21:45.029288,198904,,
2433,Western Food @Kopitiam,Halal Certified,https://www.halaltag.com/place/2433,Changi General Hospital (CGH),"2 Simei Street 3 , #01-30,  Singapore 529889",2025-09-13T21:21:45.672424,529889,,
1558,Wasuuka,Halal - Muslim Owned,https://www.halaltag.com/place/1558,,,2025-09-13T21:21:46.343299,,,
1811,Westernfood.com.sg,Halal - Muslim Owned,https://www.halaltag.com/place/1811,Ayer Rajah Food Centre,"503 West Coast Drive, Stall 64,  Singapore 120503",2025-09-13T21:21:46.979488,120503,,
2181,Warung Wak Dindang,Halal - Muslim Owned,https://www.halaltag.com/place/2181,Our Tampines Hub Hawker Centre,"495 Tampines Ave 5, Singapore 529649",2025-09-13T21:21:47.654249,529649,,
1261,Warong Solo,Halal - Muslim Owned,https://www.halaltag.com/place/1261,Geylang Serai Market and Food Centre,"1 Geylang Serai, Singapore 402001",2025-09-13T21:21:48.326807,402001,,
2302,Wow Chicken Rice,Halal Certified,https://www.halaltag.com/place/2302,Clementi Mall,"3155 Commonwealth Avenue West, #04-20,  Singapore 129588",2025-09-13T21:21:48.999581,129588,,
2302,Wow Chicken Rice,Halal Certified,https://www.halaltag.com/place/2302,HarbourFront Centre,"1 Martime Square, #01-103,  Singapore 099253",2025-09-13T21:21:48.999581,099253,,
1992,Woke Ramen,Halal Certified,https://www.halaltag.com/place/1992,Changi Airport Terminal 1 (T1),"80 Airport Boulevard, #03-19,  Singapore 819642",2025-09-13T21:21:49.680243,819642,,
1992,Woke Ramen,Halal Certified,https://www.halaltag.com/place/1992,Compass One,"1 Sengkang Square, #03-03,  Singapore 545078",2025-09-13T21:21:49.680243,545078,,
1468,Wak Western Generation,Halal - Muslim Owned,https://www.halaltag.com/place/1468,Aljunied (Others),"Blk 115 Aljunied Ave 2, Singapore 380115",2025-09-13T21:21:50.331258,380115,,
1898,Woodlands Sourdough,Halal - Muslim Owned,https://www.halaltag.com/place/1898,,"31 Club Stree, #01-02,  Singapore 069468",2025-09-13T21:21:50.994251,069468,,
1898,Woodlands Sourdough,Halal - Muslim Owned,https://www.halaltag.com/place/1898,,"183 Upper Thomson Rd, #01-03,  Singapore 574429",2025-09-13T21:21:50.994251,574429,,
1980,Wak Lan,Halal - Muslim Owned,https://www.halaltag.com/place/1980,"Blk 216 Bedok North Street 1, #01-14,  Singapore 460216",Blk 216 Bedok Central Food Centre,2025-09-13T21:21:51.715948,,,
1223,Wakuwaku Yakiniku,Halal Certified,https://www.halaltag.com/place/1223,Arab Street/ Kampong Glam,"27 Bali Lane, Singapore 189863",2025-09-13T21:21:52.367162,189863,,
1394,Wanderlost,Halal - Muslim Owned,https://www.halaltag.com/place/1394,Bugis +,"201 Victoria Street, #07-04,  Singapore 188067",2025-09-13T21:21:53.032908,188067,,
2484,Western Cuisine @Makan Place,Halal Certified,https://www.halaltag.com/place/2484,Ngee Ann Polytechnic (NP),"535 Clementi Road , #02-02,  Singapore 599489",2025-09-13T21:21:53.686791,599489,,
1749,Western Fusion,Halal Certified,https://www.halaltag.com/place/1749,Pantech Industrial Complex,"198 Pandan Loop, #01-01,  Singapore 128386",2025-09-13T21:21:54.349082,128386,,
1765,Wantons Boy,Halal - Muslim Owned,https://www.halaltag.com/place/1765,Tampines Changkat,"Blk 138 Tampines St 11, Singapore 521138",2025-09-13T21:21:55.037047,521138,,
1914,Warong Jawa,Halal - Muslim Owned,https://www.halaltag.com/place/1914,"Blk 16 Bedok South Road, Singapore 460016",Bedok South Road Market and Food Centre,2025-09-13T21:21:55.978234,,,
817,Wok Hey,Halal Certified,https://www.halaltag.com/place/817,AMK Hub,"53 Ang Mo Kio Avenue 3, #01-36,  Singapore 569933",2025-09-13T21:21:56.721213,569933,,
817,Wok Hey,Halal Certified,https://www.halaltag.com/place/817,Bedok Mall,"311 New Upper Changi Road, #B2-K9,  Singapore 467360",2025-09-13T21:21:56.721213,467360,,
817,Wok Hey,Halal Certified,https://www.halaltag.com/place/817,Bugis Junction,"200 Victoria Street, #B1-K03,  Singapore 188021",2025-09-13T21:21:56.721213,188021,,
817,Wok Hey,Halal Certified,https://www.halaltag.com/place/817,Bukit Panjang Plaza,"1 Jelebu Road, #01-69,  Singapore 677743",2025-09-13T21:21:56.721213,677743,,
817,Wok Hey,Halal Certified,https://www.halaltag.com/place/817,Causeway Point,"1 Woodlands Square, #B1-K13,  Singapore 738099",2025-09-13T21:21:56.721213,738099,,
817,Wok Hey,Halal Certified,https://www.halaltag.com/place/817,Changi City Point,"5 Changi Business Park Central 1, #B1-07,  Singapore 486038",2025-09-13T21:21:56.721213,486038,,
817,Wok Hey,Halal Certified,https://www.halaltag.com/place/817,Chinatown Point,"133 New Bridge Road, #B1-52C,  Singapore 59413",2025-09-13T21:21:56.721213,,,
817,Wok Hey,Halal Certified,https://www.halaltag.com/place/817,City Square Mall,"180 Kitchener Road, #B1-36,  Singapore 208539",2025-09-13T21:21:56.721213,208539,,
817,Wok Hey,Halal Certified,https://www.halaltag.com/place/817,Clementi Mall,"3155 Commonwealth Avenue West, #B1-K22,  Singapore 129588",2025-09-13T21:21:56.721213,129588,,
817,Wok Hey,Halal Certified,https://www.halaltag.com/place/817,Compass One,"1 Sengkang Square,  #B1-42,  Singapore 545078",2025-09-13T21:21:56.721213,545078,,
817,Wok Hey,Halal Certified,https://www.halaltag.com/place/817,Funan Mall,"107 North Bridge Road, #B2-K01,  Singapore 179105",2025-09-13T21:21:56.721213,179105,,
817,Wok Hey,Halal Certified,https://www.halaltag.com/place/817,Guoco Tower,"7 Wallich St, #B2-21,  Singapore 078884",2025-09-13T21:21:56.721213,078884,,
817,Wok Hey,Halal Certified,https://www.halaltag.com/place/817,Hougang Mall,"90 Hougang Avenue 10,  #01-40,  Singapore 538766",2025-09-13T21:21:56.721213,538766,,
817,Wok Hey,Halal Certified,https://www.halaltag.com/place/817,IMM Shopping Mall,"2 Jurong East Street 21, #01-K02,  Singapore 609601",2025-09-13T21:21:56.721213,609601,,
817,Wok Hey,Halal Certified,https://www.halaltag.com/place/817,,"50 Jurong Gateway Road, #B1-K10,  Singapore 608549",2025-09-13T21:21:56.721213,608549,,
817,Wok Hey,Halal Certified,https://www.halaltag.com/place/817,Junction 8 Shopping Centre,"9 Bishan Place, #B1-11,  Singapore 579837",2025-09-13T21:21:56.721213,579837,,
817,Wok Hey,Halal Certified,https://www.halaltag.com/place/817,NEX Mall,"23 Serangoon Central, #B2-10,  Singapore 556083",2025-09-13T21:21:56.721213,556083,,
817,Wok Hey,Halal Certified,https://www.halaltag.com/place/817,Northpoint City,"930 Yishun Ave 2, #B1-41 (North Wing),  Singapore 769098",2025-09-13T21:21:56.721213,769098,,
817,Wok Hey,Halal Certified,https://www.halaltag.com/place/817,Our Tampines Hub (OTH),"1 Tampines Walk, #01-82A,  Singapore 528523",2025-09-13T21:21:56.721213,528523,,
817,Wok Hey,Halal Certified,https://www.halaltag.com/place/817,Paya Lebar Square,"60 Paya Lebar Road, #01-62,  Singapore 409051",2025-09-13T21:21:56.721213,409051,,
817,Wok Hey,Halal Certified,https://www.halaltag.com/place/817,Plaza Singapura,"68 Orchard Road, #B2-31,  Singapore 238839",2025-09-13T21:21:56.721213,238839,,
817,Wok Hey,Halal Certified,https://www.halaltag.com/place/817,Republic Plaza,"9 Raffles Place, #B1-15,  Singapore 48619",2025-09-13T21:21:56.721213,,,
817,Wok Hey,Halal Certified,https://www.halaltag.com/place/817,Suntec City,"3 Temasek Boulevard, Singapore 038983",2025-09-13T21:21:56.721213,038983,,
817,Wok Hey,Halal Certified,https://www.halaltag.com/place/817,Tampines 1,"10 Tampines Central 1, #B1-K12,  Singapore 529536",2025-09-13T21:21:56.721213,529536,,
817,Wok Hey,Halal Certified,https://www.halaltag.com/place/817,The Woodleigh Mall,"11 Bidadari Park Dr, #B1-K4,  Singapore 367803",2025-09-13T21:21:56.721213,367803,,
817,Wok Hey,Halal Certified,https://www.halaltag.com/place/817,Tiong Bahru Plaza,"300 Tiong Bahru Road, #B1-113,  Singapore 168731",2025-09-13T21:21:56.721213,168731,,
