name,outlet_name,address,postal_code,muis_halal_status,certificate_number,type,scheme,sub_scheme,data_sources,muis_place_id,halaltag_place_id,X,Y,geocode_source
BEBEK GORENG PAK NDUT,,10 EUNOS ROAD 8 #B1-130 SINGAPORE POST CENTRE 408600,408600,MUIS Halal Certified,EERT20250000220,0.0,100.0,106.0,"muis,halaltag",8a1a47e2-cc40-4e34-a369-4dfb13460599,844.0,34806.9933473254,33466.3257959317,postal_exact
BEBEK GORENG PAK NDUT,,3 GATEWAY DRIVE #B1-11 WESTGATE 608532,608532,MUIS Halal Certified,EERN22020013460,0.0,100.0,106.0,"muis,halaltag",8a1a47e2-cc40-4e34-a369-4dfb13460599,844.0,17902.4121881062,35135.4420140442,postal_exact
Bai Wei Xiang Ayam Penyet & Chicken Rice (S7)@Foodgle Hub NTU 23,,"38 NANYANG CRESCENT #01-51-58 BLK 23, Stall 7 636866",636866,MUIS Halal Certified,EEHN21050012325,0.0,100.0,103.0,"muis,halaltag",d2fd5544-21f8-4501-af66-a11689bda2cd,2451.0,11458.4715964189,37428.2308236193,postal_exact
BREAD FRESH,,257 BANGKIT ROAD #01-57 BUKIT PANJANG NEW TOWN 670257,670257,MUIS Halal Certified,EEBN21120013052,0.0,100.0,108.0,"muis,halaltag",1d434b62-3fc6-4bca-b729-a6c95ae04a1b,134.0,21310.927306273,40054.092188444,postal_exact
BREAD FRESH,,445 FAJAR ROAD #01-524 (PART OF) 670445,670445,MUIS Halal Certified,EEBN21120013051,0.0,100.0,108.0,"muis,halaltag",1d434b62-3fc6-4bca-b729-a6c95ae04a1b,134.0,21074.3215392474,40594.8962768503,postal_exact
BREAD FRESH,,103 YISHUN RING ROAD #01-65 760103,760103,MUIS Halal Certified,EEBX21120013053,0.0,100.0,108.0,"muis,halaltag",1d434b62-3fc6-4bca-b729-a6c95ae04a1b,134.0,27507.4825517498,45899.0676108301,postal_exact
BREAD FRESH,,598 Yishun Ring Road #01-61 Wisteria Mall 768698,768698,MUIS Halal Certified,EEBX21120013054,0.0,100.0,108.0,"muis,halaltag",1d434b62-3fc6-4bca-b729-a6c95ae04a1b,134.0,28884.7489383351,44415.5435907897,postal_exact
BAKE INC,,275D COMPASSVALE LINK #01-01 ASPELLA 544275,544275,MUIS Halal Certified,EEBN21120013027,0.0,100.0,108.0,"muis,halaltag",da0503ca-1962-4761-9a81-674b82f2b814,1418.0,34721.186367874,40540.2050570715,postal_exact
BAKE INC,,84 BEDOK NORTH STREET 4 #01-55 460084,460084,MUIS Halal Certified,EESB20220000586,0.0,100.0,108.0,"muis,halaltag",d5227c89-53e9-49a8-a4f4-ad83f3d38db0,1418.0,39784.4447099417,34887.5066380333,postal_exact
BAKE INC,,2 SIMEI STREET 3 #01-20 CHANGI GENERAL HOSPITAL 529889,529889,MUIS Halal Certified,EEBN21120013021,0.0,100.0,108.0,"muis,halaltag",da0503ca-1962-4761-9a81-674b82f2b814,1418.0,40925.9058268666,35887.5367570054,postal_exact
BAKE INC,,810 CHOA CHU KANG AVENUE 7 #01-10 MULTI STOREY CAR PARK 680810,680810,MUIS Halal Certified,EEBN21120013026,0.0,100.0,108.0,"muis,halaltag",da0503ca-1962-4761-9a81-674b82f2b814,1418.0,18300.4237338472,39561.6709877234,postal_exact
BAKE INC,,180 KITCHENER ROAD #B1-35 CITY SQUARE MALL 208539,208539,MUIS Halal Certified,EESB20230000041,0.0,100.0,108.0,"muis,halaltag",da0503ca-1962-4761-9a81-674b82f2b814,1418.0,30593.6748798871,32635.8044067919,postal_exact
BAKE INC,,441A CLEMENTI AVENUE 3 #01-07 CLEMENTI TOWERS 121441,121441,MUIS Halal Certified,EESB20230000039,0.0,100.0,108.0,"muis,halaltag",da0503ca-1962-4761-9a81-674b82f2b814,1418.0,20374.281765487,32991.737946393,postal_exact
BAKE INC,,762 JURONG WEST STREET 75 #01-314 640762,640762,MUIS Halal Certified,EEBN21120013016,0.0,100.0,108.0,"muis,halaltag",da0503ca-1962-4761-9a81-674b82f2b814,1418.0,12910.7207379946,36763.1478772014,postal_exact
BAKE INC,,17 PETIR ROAD #B2-41/42 HILLION MALL 678278,678278,MUIS Halal Certified,EEBN21120013020,0.0,100.0,108.0,"muis,halaltag",da0503ca-1962-4761-9a81-674b82f2b814,1418.0,20156.924196275,40045.5291034393,postal_exact
BAKE INC,,258 PASIR RIS STREET 21 #01-20 LOYANG POINT 510258,510258,MUIS Halal Certified,EEBN21120013019,0.0,100.0,108.0,"muis,halaltag",da0503ca-1962-4761-9a81-674b82f2b814,1418.0,42613.6482054582,38789.9653154314,postal_exact
BAKE INC,,475 CHOA CHU KANG AVENUE 3 #01-17 SUNSHINE PLACE 680475,680475,MUIS Halal Certified,EEBN21120013025,0.0,100.0,108.0,"muis,halaltag",da0503ca-1962-4761-9a81-674b82f2b814,1418.0,17495.9250015644,40004.170991024,postal_exact
BAKE INC,,505 TAMPINES CENTRAL 1 #01-357 520505,520505,MUIS Halal Certified,EESB20230000040,0.0,100.0,108.0,"muis,halaltag",da0503ca-1962-4761-9a81-674b82f2b814,1418.0,40497.4326428482,37515.4695089683,postal_exact
BAKE INC,,11 JALAN TAN TOCK SENG #01-13/14/15 TAN TOCK SENG HOSPITAL 308433,308433,MUIS Halal Certified,EEBN21120013023,0.0,100.0,108.0,"muis,halaltag",da0503ca-1962-4761-9a81-674b82f2b814,1418.0,29845.4109134814,33529.1213591546,postal_exact
BAKE INC,,70 JELLICOE ROAD #01-12 V HOTEL LAVENDER 208767,208767,MUIS Halal Certified,EEBN21120013033,0.0,100.0,108.0,"muis,halaltag",da0503ca-1962-4761-9a81-674b82f2b814,1418.0,31251.5205697902,32235.0627494566,postal_exact
BAKE INC,,414 YISHUN RING ROAD #01-1861 760414,760414,MUIS Halal Certified,EESB20230000038,0.0,100.0,108.0,"muis,halaltag",da0503ca-1962-4761-9a81-674b82f2b814,1418.0,29477.5316298185,45142.6443948578,postal_exact
BAKE INC,,317 YISHUN AVENUE 9 #01-02 YISHUN GREENWALK 760317,760317,MUIS Halal Certified,EEBN21120013024,0.0,100.0,108.0,"muis,halaltag",da0503ca-1962-4761-9a81-674b82f2b814,1418.0,28996.9259300251,46164.8320097011,postal_exact
Bird Avenue,,176 ORCHARD ROAD #B1-18 THE CENTREPOINT 238843,238843,MUIS Halal Certified,EERT20240000208,0.0,100.0,106.0,"muis,halaltag",7bd49179-9816-4631-b9ba-fba6298e9a2d,2331.0,28716.7630815674,31591.6722616088,postal_exact
Brisket King Beef Noodles (S4)@Food Republic City Square Mall,,"180 KITCHENER ROAD #B3-04 CITY SQUARE MALL, Stall 4 208539",208539,MUIS Halal Certified,EEHK20240001048,0.0,100.0,103.0,"muis,halaltag",c774eafc-cf6a-47ff-b0f3-cabeafb1b2a7,624.0,30593.6748798871,32635.8044067919,postal_exact
BBQ Chicken Wing & Western Cuisine (S69)@Kopitiam Lau Pa Sat,,"18 RAFFLES QUAY TELOK AYER FESTIVAL MARKET (LAU PA SAT FESTIVAL MARKET), Stall 69 048582",048582,MUIS Halal Certified,EEHK20230000954,0.0,100.0,103.0,"muis,halaltag",f742cb4b-5cfb-4149-a962-649ae758ddfc,2453.0,29902.4387610676,29233.7244435716,postal_exact
Brinda's,,162 BUKIT MERAH CENTRAL #01-3533 150162,150162,MUIS Halal Certified,EERN21110013222,0.0,100.0,106.0,"muis,halaltag",4e8c8481-331c-4fff-9389-46f44f47628c,153.0,26235.748184246,29585.731196573,postal_exact
Bedok Corner Hokkien Fried Squid Prawn Mee (S29)@Bedok Food Centre,,"1 BEDOK ROAD #01-29, STALL 29 469572",469572,MUIS Halal Certified,EEHN21100012942,0.0,100.0,103.0,"muis,halaltag",66aa16d4-a775-4c81-bb22-3a107572df77,1507.0,41595.1037662067,33623.4633651916,postal_exact
Bara,,3 SIMEI STREET 6 #01-12 EASTPOINT MALL 528833,528833,MUIS Halal Certified,EERT20220001032,0.0,100.0,106.0,"muis,halaltag",1d4db68c-ce6f-47c0-99a1-4f3e399756b2,1573.0,41321.990633836,36095.4413322229,postal_exact
Bara,,16 ENGGOR STREET #01-10 ICON VILLAGE 079717,079717,MUIS Halal Certified,EERN21120013228,0.0,100.0,106.0,"muis,halaltag",d4b922a4-2143-40e1-957e-85d0a9770895,1573.0,29224.3218760369,28566.2991184294,postal_exact
BREAD JUNCTION,,991 BUANGKOK LINK #01-20/21 MULTI STOREY CAR PARK 530991,530991,MUIS Halal Certified,EEBN20060011286,0.0,100.0,108.0,"muis,halaltag",decb19b6-4968-48c5-9a89-c3fed4934b22,132.0,33375.6730938945,40698.2200346421,postal_exact
BREAD JUNCTION,,639 PUNGGOL DRIVE #01-03 THE MEADOWS 820639,820639,MUIS Halal Certified,EEBN20060011287,0.0,100.0,108.0,"muis,halaltag",decb19b6-4968-48c5-9a89-c3fed4934b22,132.0,37207.4121407364,42369.3232248146,postal_exact
BREAD JUNCTION,,201D TAMPINES STREET 21 #01-1123 524201,524201,MUIS Halal Certified,EEBN20060011285,0.0,100.0,108.0,"muis,halaltag",decb19b6-4968-48c5-9a89-c3fed4934b22,132.0,41384.4689885899,37152.143589437,postal_exact
THAI MAKAN (S10) @ CANTINE JURONG POINT,,"1 JURONG WEST CENTRAL 2 #B1-42/43/44 JURONG POINT, Stall 10 648886",648886,MUIS Halal Certified,EEHK20240000153,0.0,100.0,103.0,"muis,halaltag",84bda1c3-5fea-4075-b1f7-82be577776b5,2258.0,13907.0305282837,35735.67771223,postal_exact
Brunch & Co,,127 PLANTATION CRESCENT #02-18 PLANTATION PLAZA 690127,690127,MUIS Halal Certified,EERT20250000400,0.0,100.0,106.0,"muis,halaltag",e41a1194-c248-4f09-8429-e4179cbe340d,2544.0,16966.4424405927,37741.4999148957,postal_exact
Bumbu Restaurant,,44 KANDAHAR STREET 198897,198897,MUIS Halal Certified,EERN22030013536,0.0,100.0,106.0,"muis,halaltag",876c7f52-6654-4378-a665-e787ca288b56,102.0,30957.9466739111,31575.9878767356,postal_exact
BREAD GARDEN,,283 BUKIT BATOK EAST AVENUE 3 #01-257 650283,650283,MUIS Halal Certified,EEBN22020013086,0.0,100.0,108.0,"muis,halaltag",5879d8c9-1a54-4edf-b3b8-b1ec60ff7108,296.0,19566.6110998513,36563.833416298,postal_exact
BREAD GARDEN,,417 YISHUN AVENUE 11 #01-343 760417,760417,MUIS Halal Certified,EEBN22020013085,0.0,100.0,108.0,"muis,halaltag",5879d8c9-1a54-4edf-b3b8-b1ec60ff7108,296.0,29447.8759976802,45126.7844556775,postal_exact
BAR-B-Q TONIGHT,,10 ROBERTS LANE 218289,218289,MUIS Halal Certified,EERN21040012262,0.0,100.0,106.0,"muis,halaltag",43e30737-5eda-40b1-bb5c-145e13d62746,284.0,30286.4815415191,32534.7413647044,postal_exact
Beyond Pancakes,,180 KITCHENER ROAD #02-35/36 CITY SQUARE MALL 208539,208539,MUIS Halal Certified,EERN21090012867,0.0,100.0,106.0,"muis,halaltag",c203dc5a-a59a-4526-99aa-fa5c19207787,867.0,30593.6748798871,32635.8044067919,postal_exact
Beyond Pancakes,,6 RAFFLES BOULEVARD #03-131A MARINA SQUARE 039594,039594,MUIS Halal Certified,EERN21090012866,0.0,100.0,106.0,"muis,halaltag",c203dc5a-a59a-4526-99aa-fa5c19207787,867.0,30811.1659309082,30472.3321676366,postal_exact
Big Fish Small Fish,,200 Victoria Street #04-05 Bugis Junction 188021,188021,MUIS Halal Certified,EERN21050012352,0.0,100.0,106.0,"muis,halaltag",d2b54e01-d562-44ad-bef8-c1753322d95a,957.0,30458.7085178969,31274.8305191435,postal_exact
Big Fish Small Fish,,2 TAMPINES CENTRAL 5 #02-06 CENTURY SQUARE 529509,529509,MUIS Halal Certified,EERT20240001277,0.0,100.0,106.0,"muis,halaltag",d2b54e01-d562-44ad-bef8-c1753322d95a,957.0,40296.7094797157,37163.8108075112,postal_exact
BIG FISH SMALL FISH CAFE,,17 PETIR ROAD #01-27/35/36/37/38/39 HILLION MALL 678278,678278,MUIS Halal Certified,EERT20240000967,0.0,100.0,106.0,"muis,halaltag",76431019-cd23-4810-87cb-2c213ac293d3,957.0,20156.924196275,40045.5291034393,postal_exact
BIG FISH SMALL FISH CAFE,,3 TEMASEK BOULEVARD #02-606/607 SUNTEC CITY MALL 038983,038983,MUIS Halal Certified,EERT20230000207,0.0,100.0,106.0,"muis,halaltag",76431019-cd23-4810-87cb-2c213ac293d3,957.0,31006.546098751,30804.5639691036,postal_exact
BatterCatch,,181 ORCHARD ROAD #04-30 ORCHARD CENTRAL 238896,238896,MUIS Halal Certified,EERT20250000143,0.0,100.0,106.0,"muis,halaltag",b70967a9-4498-4d6e-8a27-904c13179afe,2516.0,28680.6729301102,31465.6765127573,postal_exact
BatterCatch,,1 HARBOURFRONT WALK #01-171/172/173/174 VIVOCITY 098585,098585,MUIS Halal Certified,EERT20250000144,0.0,100.0,106.0,"muis,halaltag",b70967a9-4498-4d6e-8a27-904c13179afe,2516.0,26748.4993302505,27426.9234353155,postal_exact
BOUNCE TEOCHEW FISHBALL NOODLES (MR7)@FOOD JUNCTION CENTURY SQUARE,,"2 TAMPINES CENTRAL 5 #03-19 CENTURY SQUARE, MR7 529509",529509,MUIS Halal Certified,EEHK20240000885,0.0,100.0,103.0,"muis,halaltag",96f5e3b6-4053-47cb-9a26-7879613e919e,1823.0,40296.7094797157,37163.8108075112,postal_exact
Bounce Teochew Fishball Noodles (S9) @Cantine by Kopitiam,,"65 AIRPORT BOULEVARD #B2-03 ATM OCBC CHANGI AIRPORT TERMINAL 3 - BASEMENT 2 SOUTH (IN FRONT OF FOODCOURT), STALL 9 819663",819663,MUIS Halal Certified,EEHK20250000330,0.0,100.0,103.0,"muis,halaltag",642bc648-ae00-43c7-a594-e87994830e67,1823.0,45015.2803212646,37610.5688502248,postal_exact
Bounce Teochew Fishball Noodles,,78 AIRPORT BOULEVARD #B2-238 JEWEL CHANGI AIRPORT 819666,819666,MUIS Halal Certified,EEHK20240000176,0.0,100.0,103.0,"muis,halaltag",07848bca-9a63-4d58-aca4-40072b374be0,1823.0,45334.1767452694,38045.6719939336,postal_exact
Ban Mian & Fish Soup (S3) @ My Kampung Kallang Wave Mall,,"1 STADIUM PLACE #02-16/k6, Stall 3 397628",397628,MUIS Halal Certified,EEHK20230000284,0.0,100.0,103.0,"muis,halaltag",4fa236e1-f140-470c-9e3a-8106ce78bdf4,1954.0,32432.8422906362,31712.9829503335,postal_exact
BURGER KING,,460 ALEXANDRA ROAD #01-17/20 ALEXANDRA RETAIL CENTER 119963,119963,MUIS Halal Certified,EERN20030011327,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,24447.647553565,28514.458416285,postal_exact
BURGER KING,,339 ANCHORVALE ROAD #01-03 540339,540339,MUIS Halal Certified,EERT20240000603,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,34133.9829132929,42075.8777559884,postal_exact
BURGER KING,,1 JELEBU ROAD #01-28/29 BUKIT PANJANG PLAZA 677743,677743,MUIS Halal Certified,EERN20030011313,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,20325.461808118,40210.2194124069,postal_exact
BURGER KING,,175 BENCOOLEN STREET #01-01 BURLINGTON SQUARE 189649,189649,MUIS Halal Certified,EERN20030011317,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,30157.000343537,31620.9711250234,postal_exact
BURGER KING,,80 AIRPORT BOULEVARD #M021-53 CHANGI AIRPORT T1 Departure/Transit Lounge West 819642,819642,MUIS Halal Certified,EERN20030011325,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,45504.218736439,38150.7544729207,postal_exact
BURGER KING,,10 AIRPORT BOULEVARD #02-228/(K36) CHANGI AIRPORT TERMINAL 4 (Transit) 819665,819665,MUIS Halal Certified,EEHK20220000790,0.0,100.0,103.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,44728.7126766481,35591.3280028757,postal_exact
BURGER KING,,65 AIRPORT BOULEVARD #03-AF11 CHANGI AIRPORT TERMINAL 3 819663,819663,MUIS Halal Certified,EERN20030011308,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,45015.2803212646,37610.5688502248,postal_exact
BURGER KING,,5 CHANGI BUSINESS PARK CENTRAL 1 #01-30/31 CHANGI CITY POINT 486038,486038,MUIS Halal Certified,EERT20240000806,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,42426.1948593352,35142.0820227042,postal_exact
BURGER KING,,6 EU TONG SEN STREET #01-23/26 059817,059817,MUIS Halal Certified,EERN20030011331,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,29500.0764650786,30142.6395473219,postal_exact
BURGER KING,,3155 3155 COMMONWEALTH AVENUE WEST #B1-30/31 THE CLEMENTI MALL 129588,129588,MUIS Halal Certified,EERN21070012633,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,20315.6081870906,33027.9409066252,postal_exact
BURGER KING,,902 EAST COAST PARKWAY (Block D) #01-01/01A AQUATIC COMPLEX (BIG SPLASH) 449874,449874,MUIS Halal Certified,EERN21050012417,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,35386.8780942475,31030.4158241935,postal_exact
BURGER KING,,1 SENGKANG SQUARE #B1-14/14A COMPASS ONE 545078,545078,MUIS Halal Certified,EERX20030011339,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,34872.1834410084,41551.7693360616,postal_exact
BURGER KING,,3 SIMEI STREET 6 #01-33 EASTPOINT MALL 528833,528833,MUIS Halal Certified,EERN21030012233,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,41321.990633836,36095.4413322229,postal_exact
BURGER KING,,1 JOO KOON CIRCLE #01-49/50 FAIRPRICE HUB 629117,629117,MUIS Halal Certified,EERT20240001191,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,10760.1903017079,34206.1238678284,postal_exact
BURGER KING,,601 MACPHERSON ROAD #01-19 368242,368242,MUIS Halal Certified,EERT20240000106,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,34057.197366924,35105.0894615799,postal_exact
BURGER KING,,11 Bedok North Street 1 #01-33 469662,469662,MUIS Halal Certified,EERN20030011337,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,38960.6737470664,34317.0640491676,postal_exact
BURGER KING,,377 HOUGANG STREET 32 #01-01/18 530377,530377,MUIS Halal Certified,EERT20220000490,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,34854.0667209625,38311.4102715347,postal_exact
BURGER KING,,2 JURONG EAST STREET 21 #01-51 IMM BUILDING 609601,609601,MUIS Halal Certified,EERN20030011344,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,18381.9356864095,35229.409786731,postal_exact
BURGER KING,,50 Jurong Gateway Road #B1-02 Jurong East Mall (JEM) 608549,608549,MUIS Halal Certified,EERN20030011343,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,17988.4838308077,35058.3568146359,postal_exact
BURGER KING,,1 NORTH COAST AVENUE #01-04 1 NORTH COAST 737663,737663,MUIS Halal Certified,EERT20230000561,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,23333.3124220399,47576.9898145162,postal_exact
BURGER KING,,5 STADIUM WALK #01-43 LEISURE PARK 397693,397693,MUIS Halal Certified,EERN20040011368,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,32821.0754312901,31638.8459736127,postal_exact
BURGER KING,,11 TANJONG KATONG ROAD #01-42/43/44 KINEX 437157,437157,MUIS Halal Certified,EERT20220000711,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,34814.6755129332,33003.134477891,postal_exact
BURGER KING,,809 French Road #01-31 Kitchener Complex 200809,200809,MUIS Halal Certified,EERX20030011314,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,31192.6278814599,32293.6891097985,postal_exact
BURGER KING,,258 PASIR RIS STREET 21 #01-23 LOYANG POINT 510258,510258,MUIS Halal Certified,EERX20030011311,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,42613.6482054582,38789.9653154314,postal_exact
BURGER KING,,"6 RAFFLES BOULEVARD #02-105, #02-184, #02-185 MARINA SQUARE 039594",039594,MUIS Halal Certified,EERN20030011320,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,30811.1659309082,30472.3321676366,postal_exact
BURGER KING,,4 Woodlands Street 12 #02-01 MARSILING MALL 738623,738623,MUIS Halal Certified,EERN20040011365,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,22053.3037563628,46139.5079379082,postal_exact
BURGER KING,,23 Serangoon Central #B1-30/31 NEX 556083,556083,MUIS Halal Certified,EERN20040011370,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,32289.4083088608,36976.3859132938,postal_exact
BURGER KING,,1 LOWER KENT RIDGE ROAD #03-09/10/11 119082,119082,MUIS Halal Certified,EERX20030011324,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,22520.6189963818,30573.9890070297,postal_exact
BURGER KING,,120 PASIR RIS CENTRAL #01-11 PASIR RIS SPORTS & RECREATION CENTRE 519640,519640,MUIS Halal Certified,EERN20030011332,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,41191.1350877862,39562.3450557198,postal_exact
BURGER KING,,60 PAYA LEBAR ROAD #01-37/38/39/40/41/42/43 PAYA LEBAR SQUARE 409051,409051,MUIS Halal Certified,EERX20030011342,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,34595.3032159209,33453.443530187,postal_exact
BURGER KING,,68 ORCHARD ROAD #B1-11 PLAZA SINGAPURA 238839,238839,MUIS Halal Certified,EERN20030011323,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,29307.5237809345,31463.6672937293,postal_exact
BURGER KING,,88 PUNGGOL WAY #02-119 PUNGGOL COAST MALL 829913,829913,MUIS Halal Certified,EERT20250000562,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,36601.9166539479,44064.1287887469,postal_exact
BURGER KING,,28 CHOA CHU KANG DRIVE #01-01 SAFRA 689964,689964,MUIS Halal Certified,EERT20230000841,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,18419.9146205867,41167.6991025489,postal_exact
BURGER KING,,604 SEMBAWANG ROAD #01-24/25/26 SEMBAWANG SHOPPING CENTRE 758459,758459,MUIS Halal Certified,EERT20250000612,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,27051.0859117657,47047.237293398,postal_exact
BURGER KING,,3 TEMASEK BOULEVARD #03-371 SUNTEC CITY MALL 038983,038983,MUIS Halal Certified,EERN20030011340,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,31006.546098751,30804.5639691036,postal_exact
BURGER KING,,13 TAMPINES STREET 11 #01-04 TAMPINES CHANGKAT COMMUNITY CLUB 529453,529453,MUIS Halal Certified,EERT20250000416,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0,40712.6864358522,36443.0522356816,postal_exact
BRIO,,1 JURONG WEST CENTRAL 2 #02-24 JURONG POINT 648886,648886,MUIS Halal Certified,EERN21040012280,0.0,100.0,106.0,"muis,halaltag",0ec358e4-eaa9-417e-adc3-a94aa0272d13,665.0,13907.0305282837,35735.67771223,postal_exact
Box' Ha,,16 RAFFLES QUAY #B1-42/43/44 HONG LEONG BUILDING 048581,048581,MUIS Halal Certified,EERT20230001257,0.0,100.0,106.0,"muis,halaltag",eb72f576-648f-46af-8da2-9ce60bfbf113,2127.0,29958.79157208,29312.1383166611,postal_exact
Butter Studio,,200 VICTORIA STREET #01-61 BUGIS JUNCTION 188021,188021,MUIS Halal Certified,EEBX21100012885,0.0,100.0,108.0,"muis,halaltag",a71bea03-08b9-4f23-aeab-c0af18a8366d,271.0,30458.7085178969,31274.8305191435,postal_exact
Butter Studio,,147 JALAN BESAR 208865,208865,MUIS Halal Certified,EERN21100012911,0.0,100.0,106.0,"muis,halaltag",a71bea03-08b9-4f23-aeab-c0af18a8366d,271.0,30551.0308624515,32166.3982847258,postal_exact
PHO VIET-NAM (MR3) @ Boleh Boleh! Clementi,,"3155 COMMONWEALTH AVENUE WEST #04-20/21/22 THE CLEMENTI MALL,MR 3 129588",129588,MUIS Halal Certified,EEHK20230001279,0.0,100.0,103.0,"muis,halaltag",7c06cf5c-b7cd-43c4-9c50-eb2d71e4c8a4,1586.0,20315.6081870906,33027.9409066252,postal_exact
Beradik (S5) @ Boleh Boleh Harbourfront,,"1 MARITIME SQUARE #01-103-108 HARBOURFRONT CENTRE, Stall 4 099253",099253,MUIS Halal Certified,EEHK20240000302,0.0,100.0,103.0,"muis,halaltag",cc7163d1-18db-477e-93f0-fd508229c65e,1586.0,26523.4179164171,27393.6533519011,postal_exact
BARA PENYET (S12) @ FOOD JUNCTION LOT ONE,,"21 CHOA CHU KANG AVENUE 4 #04-16 LOT ONE, SHOPPERS' MALL, STALL 12 689812",689812,MUIS Halal Certified,EEHK20220001064,0.0,100.0,103.0,"muis,halaltag",6aeccde7-1ee3-4d2b-9e1b-9e6c39eb3ecc,2309.0,18173.7710486762,40765.1880696882,postal_exact
Bibimbap / Dosirak,,339 ANCHORVALE ROAD #01-01 540339,540339,MUIS Halal Certified,EERT20240000952,0.0,100.0,106.0,"muis,halaltag",1eed1f4f-ce5c-431d-a4e7-e4f75c9602d9,2369.0,34133.9829132929,42075.8777559884,postal_exact
Bibimbap / Dosirak,,1 JELEBU ROAD #01-41 BUKIT PANJANG PLAZA 677743,677743,MUIS Halal Certified,EERT20240000092,0.0,100.0,106.0,"muis,halaltag",1eed1f4f-ce5c-431d-a4e7-e4f75c9602d9,2369.0,20325.461808118,40210.2194124069,postal_exact
