name,outlet_name,address,postal_code,latitude,longitude,muis_halal_status,cuisine,website,phone,certificate_number,type,scheme,sub_scheme,data_sources,muis_place_id,halaltag_place_id
Ginger @ PARKROYAL on Beach Road,,"7500C BEACH ROAD #01 PARKROYAL ON BEACH ROAD, Central Kitchen 199593",199593.0,,,MUIS Halal Certified,,,,FPCX21050001541,0.0,200.0,201.0,muis,7e357d86-7a3b-4272-bdbd-f3509efcfae4,
Ha-Jun Korean,,30 RAFFLES PLACE #B1-15 30 RAFFLES PLACE 048622,48622.0,,,MUIS Halal Certified,,,,EERT20240000157,0.0,100.0,106.0,muis,dabbc0a8-0df4-448e-9faa-f69f855d7b55,
Halal Section @ NTUC FAIRPRICE,,1 Stadium Place #01-29 Kallang Wave Mall 397628,397628.0,,,MUIS Halal Certified,,,,FPCN21120001632,0.0,200.0,201.0,muis,a1a69f2c-1926-475b-afa9-73efa6b685e1,
Hatsumi Donburi | Soba,,5 RAFFLES PLACE #B1-60/61 RAFFLES PLACE MRT STATION 048618,48618.0,,,MUIS Halal Certified,,,,EERT20250000248,0.0,100.0,106.0,muis,7c53693a-47c4-4b0f-be3f-fb0b6f4e0afb,
Haus Ban Mian & Spinach,,"604 SEMBAWANG ROAD (S5)@Kopitiam Food Hall SSC #B1-25 #B1-25A, Stall 5 758459",758459.0,,,MUIS Halal Certified,,,,EEHK20250000641,0.0,100.0,103.0,muis,2816b57a-a260-4898-8024-2ab4328dbcd3,
Haus Ban Mian & Spinach (S2) @ Cantine Corner Admiralty Place,,"678A WOODLANDS AVENUE 6 #02-05 ADMIRALTY PLACE, Stall 2 731678",731678.0,,,MUIS Halal Certified,,,,EEHK20250000395,0.0,100.0,103.0,muis,40c2e68f-f8fa-464e-a640-407498c5af30,
Haus Ban Mian & Spinach Soup (S1)@Koufu VHotel Lavender,,"70 JELLICOE ROAD #01-03 V HOTEL LAVENDER, Stall 1 208767",208767.0,,,MUIS Halal Certified,,,,EEHK20250000108,0.0,100.0,103.0,muis,a8086505-61f6-4150-8a1f-bf49aa562951,
Haus Spinach & Noodles,,470 LORONG 6 TOA PAYOH MR3 FORK & SPOON #02-70 HDB HUB 310470,310470.0,,,MUIS Halal Certified,,,,EEHK20250000640,0.0,100.0,103.0,muis,026046f4-c325-4d93-81c5-0b573a65fb22,
Haus Spinach & Noodles (S5) @ Koufu Sengkang Community Hospital,,"1 ANCHORVALE STREET #01-21 SENGKANG COMMUNITY HOSPITAL, Stall 5 544835",544835.0,,,MUIS Halal Certified,,,,EEHK20250000249,0.0,100.0,103.0,muis,3009cb67-b56e-422d-a919-7c10c72d6930,
Hong Kong Roast & Noodles @ Ginger (ParkRoyal on Beach Road),,"7500C BEACH ROAD #01 PARKROYAL ON BEACH ROAD, Central Kitchen 199593",199593.0,,,MUIS Halal Certified,,,,EEDN21050000174,0.0,100.0,105.0,muis,08c48d54-e997-448b-b150-3e60db917993,
IMPERIAL MANUFACTURING PTE. LTD.,,1550 BEDOK NORTH AVENUE 4 #03-19 489950,489950.0,,,MUIS Halal Certified,,,,FPCA20230000906,0.0,200.0,202.0,muis,879322b4-3255-42ac-baf5-9a524e285669,
International Cuisine@Rolls Royce(Mngd by ISS Catering),,6 Seletar Aerospace Rise Rolls Royce 797575,797575.0,,,MUIS Halal Certified,,,,EEFN21070012269,0.0,100.0,109.0,muis,34e10f71-d3da-4743-a872-8222e8121e84,
JAPANESE FUSION (S8)@ MY KAMPUNG KALLANG WAVE MALL,,"1 STADIUM PLACE #02-16/k6,Stall 8 397628",397628.0,,,MUIS Halal Certified,,,,EEHK20220000983,0.0,100.0,103.0,muis,042a9775-9573-4cbb-938e-9fa95993d6a6,
JUST BREWIN,,452 RACE COURSE ROAD #01 218696,218696.0,,,MUIS Halal Certified,,,,EERT20240001179,0.0,100.0,106.0,muis,240ab020-9379-4b1d-b463-ef28cff27efa,
Kitchen @Lentor Health NH MPS(Mngd by the Lentor Residence PL),,"2 MACPHERSON WALK #08, Level 8 369573",369573.0,,,MUIS Halal Certified,,,,FPCK20240000734,0.0,200.0,201.0,muis,b9af5397-d605-4590-ad4b-8f0c75aeb7f3,
KOPI & TARTS,,678A WOODLANDS AVENUE 6 #01-30 ADMIRALTY PLACE 731678,731678.0,,,MUIS Halal Certified,,,,EERT20230000571,0.0,100.0,106.0,muis,f0c681c2-b4e6-4cba-9de7-9d2e2c9f7515,
Korean & Japanese (S2) @ Cantine Canberra Plaza,,"475 CHOA CHU KANG AVENUE 3 #01-31 SUNSHINE PLACE, Stall 5 680475",680475.0,,,MUIS Halal Certified,,,,EEHK20240000648,1.0,100.0,103.0,muis,899e6af1-dcbf-4294-95d0-ab990985c098,
Korean & Japanese (S5) @ Cantine Corner Admiralty,,"678A WOODLANDS AVENUE 6 #02-05 ADMIRALTY PLACE,STALL 5 731678",731678.0,,,MUIS Halal Certified,,,,EEHK20230001060,0.0,100.0,103.0,muis,f4adad2f-e28b-465b-ba08-a4d612fdb914,
Korean & Japanese (S5) @ Kopitiam Corner Sunshine Place,,"475 CHOA CHU KANG AVENUE 3 #01-31 SUNSHINE PLACE, Stall 5 680475",680475.0,,,MUIS Halal Certified,,,,EEHK20240000648,0.0,100.0,103.0,muis,899e6af1-dcbf-4294-95d0-ab990985c098,
Korean (S1) @ My Kampung Kallang Wave Mall.,,"1 STADIUM PLACE #02-16/K6, Stall 1 397628",397628.0,,,MUIS Halal Certified,,,,EEHK20220000232,0.0,100.0,103.0,muis,da3ec169-28a0-4fec-8e7b-89188103a1b7,
KYO KOMACHI,,5 CHANGI BUSINESS PARK CENTRAL 1 #01-K8 CHANGI CITY POINT 486038,486038.0,,,MUIS Halal Certified,,,,EERT20250000579,0.0,100.0,106.0,muis,1afd43d7-042a-4b8a-bd92-23b93eb0ebf3,
KYO KOMACHI,,1 HARBOURFRONT WALK #01-99 VIVOCITY 098585,98585.0,,,MUIS Halal Certified,,,,EERT20250000580,0.0,100.0,106.0,muis,1afd43d7-042a-4b8a-bd92-23b93eb0ebf3,
L'DELICACIES PTE. LTD.,,5 MANDAI LINK #01-08/09 MANDAI FOODLINK 728654,728654.0,,,MUIS Halal Certified,,,,FPGX21040001524,0.0,200.0,202.0,muis,30531aea-9438-4339-97d9-ff7b87e0fcee,
LUNA CONCEPT PTE. LTD.,,39 MACTAGGART ROAD #02-00 FOUR SEASONS FOOD BUILDING 368084,368084.0,,,MUIS Halal Certified,,,,FPCA20220000740,0.0,200.0,202.0,muis,2ba59dec-a269-4ce6-8438-d509026996e7,
MACHAN'S KITCHEN,,74 RACE COURSE ROAD LEVEL 1 218574,218574.0,,,MUIS Halal Certified,,,,EERT20250000694,0.0,100.0,106.0,muis,2894a131-4c57-4cb2-bec3-57aa80ced4e4,
MACHAN'S KITCHEN,,72 RACE COURSE ROAD LITTLE INDIA CONSERVATION AREA 218573,218573.0,,,MUIS Halal Certified,,,,EERT20250000696,0.0,100.0,106.0,muis,2894a131-4c57-4cb2-bec3-57aa80ced4e4,
MAGIC WOK RESTAURANT,,10 TAMPINES NORTH DRIVE 4 #01-05 JTC SPACE @ TAMPINES NORTH 528553,528553.0,,,MUIS Halal Certified,,,,EEHK20230000996,0.0,100.0,103.0,muis,a27e2a3a-c50f-43d6-ad24-6b722585ca62,
Malay Cuisine Canteen Stall 2 @ Resonac (Mngd by The Wok People),,"2 PIONEER CRESCENT,7th Storey, STALL 2 628553",628553.0,,,MUIS Halal Certified,,,,EESC20230001252,0.0,100.0,109.0,muis,fd386199-451a-42ca-96bf-565c6557900a,
MALAY DELICACIES,,"10 BUANGKOK VIEW 5 BUANGKOK GREEN MEDICAL PARK (ADMIN BLDG) INSTITUTE OF MENTAL HEALTH, (Stall 5) 539747",539747.0,,,MUIS Halal Certified,,,,EEHK20250000606,0.0,100.0,103.0,muis,ef3cf349-f409-4a4c-a92b-d25adb34680d,
MALAY KITCHEN@SUNSHINE WELFARE ACTION MISSION,,5 SEMBAWANG WALK SWAMI HOME FOR THE AGED 757717,757717.0,,,MUIS Halal Certified,,,,FPCN21120001629,0.0,200.0,201.0,muis,9afb791c-9411-4e9f-92d1-26e0cd17b8ad,
Malay/Indian Delights@Rolls Royce (Mngd by ISS Catering),,6 Seletar Aerospace Rise Rolls Royce 797575,797575.0,,,MUIS Halal Certified,,,,EEFN21070012270,0.0,100.0,109.0,muis,0151a572-d338-4518-9b9a-160833f5c8c5,
Malaysian Street Food (S9)@My Kampung Kallang Wave Mall,,"1 STADIUM PLACE #02-16/k6, Stall 9 397628",397628.0,,,MUIS Halal Certified,,,,EEHK20230000236,0.0,100.0,103.0,muis,f1a1e91d-9c12-44cd-b6c9-b08a5500fc3a,
Mama's Corner,,47 SIMS PLACE #01-169 SIMS VISTA 380047,380047.0,,,MUIS Halal Certified,,,,EERT25100000021,0.0,100.0,106.0,muis,f5bafd71-1c2e-4359-9d26-119a130a344e,
MUNCHI PANCAKES,,1 STADIUM PLACE #01-38 KALLANG WAVE MALL 397628,397628.0,,,MUIS Halal Certified,,,,EESB25100000129,0.0,100.0,108.0,muis,2186a456-c87c-4615-897c-20e30de4cbb1,
Mutiara Laut Seafood (MR2) @ Foodgle Hub 308C Punggol Walk,,"308C PUNGGOL WALK #01-308 WATERWAY TERRACES I, MR2 823308",823308.0,,,MUIS Halal Certified,,,,EEHK20250000145,0.0,100.0,103.0,muis,dd913190-c4d6-47e6-ad23-9befe02069d2,
N.A,,"252 NORTH BRIDGE ROAD (S5)@The Food Place Raffles City #03-15, #03-16, #03-17 RAFFLES CITY SHOPPING CENTRE 179103",179103.0,,,MUIS Halal Certified,,,,EEHK20250000838,1.0,100.0,103.0,muis,7e4e3477-7002-48e6-844b-fd38a0cdfeeb,
NANDHANA'S,,"601 MACPHERSON ROAD #01-31/32/33/44/45/46/47/48/49, MR5 368242",368242.0,,,MUIS Halal Certified,,,,EEHK20230000385,0.0,100.0,103.0,muis,05e1d8f3-8f02-462c-b33f-e6fbd6e4b5c8,
NENEK PLACE,,81 LORONG 25 GEYLANG ALJUNIED MRT STATION 388310,388310.0,,,MUIS Halal Certified,,,,EERT20220000398,0.0,100.0,106.0,muis,26ccd233-1f70-4526-9053-f783eb4f45a7,
Ok Chicken Rice & Humfull Prawn Laksa (S3) @ Al Majlis Yishun,,"513 YISHUN STREET 51 #01-01 SARACA BREEZE @ YISHUN, stall 3 760513",760513.0,,,MUIS Halal Certified,,,,EEHK20240001014,0.0,100.0,103.0,muis,a75b9129-1671-4edd-9586-3ab64f98a84d,
OK CHICKEN RICE/HUMFULL PRAWN LAKSA (S5) @ Foodgle 308C Punggol Walk,,"308C PUNGGOL WALK #01-308 WATERWAY TERRACES I, (Stall 5) 823308",823308.0,,,MUIS Halal Certified,,,,EEHK20250000273,0.0,100.0,103.0,muis,85c0d49d-87f9-4e1a-a912-8f2936b0cf6b,
OMMAS JAP & KOREAN,,678A WOODLANDS AVENUE 6 #01-28 ADMIRALTY PLACE 731678,731678.0,,,MUIS Halal Certified,,,,EERT20230000192,0.0,100.0,106.0,muis,58178d54-03d8-4fa3-8df0-8a5b1164a47b,
PENYET BETAWI,,681 Punggol Drive (STALL 2) (GOURMET PARADISE). #04-01 Oasis Terraces 820681,820681.0,,,MUIS Halal Certified,,,,EEHK20250000783,0.0,100.0,103.0,muis,d12b1d9d-1233-4cd9-ba22-4bb40d3cd20c,
Poke Theory,,2 PAYA LEBAR ROAD #01-04 PARK PLACE RESIDENCES AT PLQ 409053,409053.0,,,MUIS Halal Certified,,,,EERN21020012158,0.0,100.0,106.0,muis,6150b633-6c02-4bba-bccc-6977ce9f2f3c,
POLAR CAFE,,1 RAFFLES PLACE #B1-01 ONE RAFFLES PLACE 048616,48616.0,,,MUIS Halal Certified,,,,EERT20230000450,0.0,100.0,106.0,muis,ad978a29-b580-4c9b-9123-4bc1bb79e7cc,
Popoki Nasi Lemak,,"1 STADIUM PLACE #02-16/K6 My Kampung Kallang Wave Mall, Stall 6 397628",397628.0,,,MUIS Halal Certified,,,,EEHK20250000468,0.0,100.0,103.0,muis,3d123e3e-e4c9-4d38-9201-1f29591528c2,
PRIMADELI,,272 BUKIT BATOK EAST AVENUE 4 (No need for the Building name) #01-76 GOMBAK PLACE 650272,650272.0,,,MUIS Halal Certified,,,,EESB20250000728,0.0,100.0,108.0,muis,b865b2c7-fef4-4a90-823a-e1fd0f138e96,
Puffs  Palace,,30 NORRIS ROAD #01-01 208272,208272.0,,,MUIS Halal Certified,,,,EERT20250000345,0.0,100.0,106.0,muis,215d5f12-850a-4f46-9b17-375fa556a892,
QI JI,,681 PUNGGOL DRIVE #01-37/38 OASIS TERRACES 820681,820681.0,,,MUIS Halal Certified,,,,EERN21050012341,0.0,100.0,106.0,muis,01cd5d67-3096-4ef7-bc6a-394a937ea753,
SAFFRONS RESTAURANT PTE. LTD.,,"10 TAMPINES NORTH DRIVE 4 #01-05 JTC SPACE @ TAMPINES NORTH, KITCHEN 25 528553",528553.0,,,MUIS Halal Certified,,,,EEHK20240000698,0.0,100.0,103.0,muis,e6e87c18-fe0b-4c72-9db1-94eec88cb6a0,
Sakunthala's Food Manufacturers Pte Ltd,,8A ADMIRALTY STREET #02-15 FOOD XCHANGE @ ADMIRALTY 757437,757437.0,,,MUIS Halal Certified,,,,FPCN21070001566,0.0,200.0,201.0,muis,bf2e3aa1-244a-44f7-802f-8d276e2077b1,
Sakunthala's Food Manufacturers Pte Ltd,,8A ADMIRALTY STREET #02-25 Food Xchange @ Admiralty 757437,757437.0,,,MUIS Halal Certified,,,,FPCX21070001565,0.0,200.0,201.0,muis,bf2e3aa1-244a-44f7-802f-8d276e2077b1,
SAKUNTHALA'S FOOD MANUFACTURERS PTE. LTD.,,8A ADMIRALTY STREET #02-16 FOOD XCHANGE @ ADMIRALTY 757437,757437.0,,,MUIS Halal Certified,,,,FPCK20220000682,0.0,200.0,201.0,muis,5ac28c77-5d5a-414d-a474-474a796bee84,
SAKUNTHALA'S FOOD MANUFACTURERS PTE. LTD.,,8A ADMIRALTY STREET #02-24 FOOD XCHANGE @ ADMIRALTY 757437,757437.0,,,MUIS Halal Certified,,,,FPCK20220000683,0.0,200.0,201.0,muis,5ac28c77-5d5a-414d-a474-474a796bee84,
Sashimi & Seafood Bar @ Ginger (ParkRoyal on Beach Road),,"7500C BEACH ROAD #01 PARKROYAL ON BEACH ROAD, Central Kitchen 199593",199593.0,,,MUIS Halal Certified,,,,EEDN21050000172,0.0,100.0,105.0,muis,92234dba-8532-4589-950a-732f45ca238b,
Seeds Springleaf Prata Place,,501 MARGARET DRIVE #01-02 RAINBOW CENTRE (MARGARET DRIVE SCH) 149306,149306.0,,,MUIS Halal Certified,,,,EERT20240000827,0.0,100.0,106.0,muis,edd0c76a-185c-44c6-892b-1f395ccf8865,
Serangoon BBQ & Curry,,9 Bishan Place #B1-26 Junction 8 579839,579839.0,,,MUIS Halal Certified,,,,EERT20250000238,0.0,100.0,106.0,muis,9460235f-c6d4-4275-9457-20692a524854,
Siemens Centre Cafeteria (Mngd by SATS Food Services Pte Ltd),,60 MACPHERSON ROAD #01-07/07A THE SIEMENS CENTRE 348615,348615.0,,,MUIS Halal Certified,,,,EESC20250000300,0.0,100.0,109.0,muis,fc4f6668-e658-402e-bdb1-f6a3687196dc,
SINGFOOD STALL (S1) @ ff 504 Food Place.,,504 JURONG WEST STREET 51 #01-207 HONG KAH COURT 640504,640504.0,,,MUIS Halal Certified,,,,EEHK20220000515,0.0,100.0,103.0,muis,3cc1d7dc-7b60-4b03-9495-8349a46414f6,
SMOL,,2 PAYA LEBAR ROAD #01-05 PARK PLACE RESIDENCES AT PLQ 409053,409053.0,,,MUIS Halal Certified,,,,EERT20250000372,0.0,100.0,106.0,muis,7b7a12de-d91d-4c5d-b16e-b6cd48944873,
SOUL DELICACIES PTE. LTD.,,3 KAKI BUKIT ROAD 1 #05-05 415935,415935.0,,,MUIS Halal Certified,,,,FPCA20230001107,0.0,200.0,202.0,muis,3ea48a20-4e90-4f77-a1c4-a59dea8c5391,
SPICY EXPRESS,,678A WOODLANDS AVENUE 6 #01-07 ADMIRALTY PLACE 731678,731678.0,,,MUIS Halal Certified,,,,EESB20240000522,0.0,100.0,108.0,muis,0b39f767-5770-4227-bda3-b802daa6a1b0,
SPRINGLEAF PRATA PLACE,,394/396 UPPER BUKIT TIMAH ROAD 678047,678047.0,,,MUIS Halal Certified,,,,EERN21060012486,0.0,100.0,106.0,muis,97aab0ac-414e-458a-9758-d335f07b1e6b,
BETTER BAKER,,17 BEDOK SOUTH ROAD #01-571 460017,460017.0,,,MUIS Halal Certified,,,,EEBN22010013077,0.0,100.0,108.0,muis,9e8331ff-49a3-4d13-a0f0-3472512f6aa0,
BIG PASTA SMALL PASTA,,17 PETIR ROAD #01-27/35/36/37/38/39 HILLION MALL 678278,678278.0,,,MUIS Halal Certified,,,,EERT20240000967,1.0,100.0,106.0,muis,76431019-cd23-4810-87cb-2c213ac293d3,
BREAD GARDEN,,20 BUKIT BATOK CRESCENT #11-13 ENTERPRISE CENTRE 658080,658080.0,,,MUIS Halal Certified,,,,FPCK25100000064,0.0,200.0,201.0,muis,d35f2f3b-883d-44d7-b8e8-33144bf2677d,
BUTTER STUDIO COLLECTIVE PTE. LTD.,,28 TAI SENG STREET #04-02A SAKAE BUILDING 534106,534106.0,,,MUIS Halal Certified,,,,FPCK20240001071,0.0,200.0,201.0,muis,19f3c1c3-6947-4e41-a9ee-f02674691806,
HEI SUSHI,,28 TAI SENG STREET #04-01 SAKAE BUILDING 534106,534106.0,,,MUIS Halal Certified,,,,FPCA25100000033,0.0,200.0,202.0,muis,ea7b9721-6c1e-4e4d-9b9b-d81839264558,
MALAY STALL (S1) @ SAESL (mngd by First Cuisine Food Industries),,11 CALSHOT ROAD #03 Singapore Aero Engine Services Ltd (SAESL) 509932,509932.0,,,MUIS Halal Certified,,,,EESC20230000495,0.0,100.0,109.0,muis,324e6370-e069-45f0-b7db-e441c88a5d6e,
SWEE HENG 1989 CLASSIC & BAE.GAL,,84 PUNGGOL WAY #01-63 PUNGGOL COAST MALL 829911,829911.0,,,MUIS Halal Certified,,,,EESB20250000418,0.0,100.0,108.0,muis,01b61891-6054-446d-9081-f09f1c38d7cd,
TIFFIN GOURMET PTE. LTD.,,28 TAI SENG STREET #04-03 SAKAE BUILDING 534106,534106.0,,,MUIS Halal Certified,,,,FPCA20220000361,0.0,200.0,202.0,muis,862ce995-33f0-4ef6-81bf-ed12cbb00839,
TOAST & ROLL AND BAE.GAL,,1 JURONG WEST CENTRAL 2 #B1-02 JURONG POINT 648886,648886.0,,,MUIS Halal Certified,,,,EESB20240001132,0.0,100.0,108.0,muis,ab2807cf-9a9f-4c94-bedf-4a8111810374,
TOAST & ROLL AND BAE.GAL,,681 PUNGGOL DRIVE #02-07/08 820681,820681.0,,,MUIS Halal Certified,,,,EESB20240001268,0.0,100.0,108.0,muis,ab2807cf-9a9f-4c94-bedf-4a8111810374,
Cafe@SMAG (mngd by thomson catering),,17 SAKRA ROAD 627886,627886.0,,,MUIS Halal Certified,,,,EESC25100000128,0.0,100.0,109.0,muis,93b2b940-58ed-432c-b871-33576bb42731,
CFF Nasi Padang,,"33 HARBOUR DRIVE 1 Cafeteria PPTB 1, STALL 1 117606",117606.0,,,MUIS Halal Certified,,,,EEHK20250000770,0.0,100.0,103.0,muis,dd4d7c30-53ec-478c-be8f-c577ee19b910,
CHICKEN RICE & DRINKS (S1) @ KAKAK CAFÉ,,"530 LORONG 6 TOA PAYOH #01-03 HDB HUB (Part A),Stall 1 310530",310530.0,,,MUIS Halal Certified,,,,EEHK20240000113,0.0,100.0,103.0,muis,7fef96dc-1781-4a3b-bf98-f3cf563962d5,
"Chicken Rice, Timsum, Noodle & Porridge @ Enak Enak",,1202 EAST COAST PARKWAY EAST COAST SEAFOOD CENTRE 449881,449881.0,,,MUIS Halal Certified,,,,EEHK20240000778,0.0,100.0,103.0,muis,7ff99ed0-694c-4b3e-9acf-d0ee6858733b,
Dessert & Drinks @ Enak Enak,,1202 EAST COAST PARKWAY EAST COAST SEAFOOD CENTRE 449881,449881.0,,,MUIS Halal Certified,,,,EEHK20240000779,0.0,100.0,103.0,muis,ad28a4ff-bbde-41cb-9580-dd2598deb459,
Elegant Yan Cafe,,5 STRAITS VIEW #B2-20 THE HEART 018935,18935.0,,,MUIS Halal Certified,,,,EERT20250000791,0.0,100.0,106.0,muis,d32a4dfd-49b5-4b58-ace6-9c8f639fcb0b,
ENCHANTED CAFE,,88 RANGOON ROAD #01-04 RANGOON 88 218374,218374.0,,,MUIS Halal Certified,,,,EERT25100000097,0.0,100.0,106.0,muis,ea3dde8c-d3f2-4425-9c1a-bdc05b510220,
Gajeong Cafe,,1 JURONG EAST STREET 21 #02-14 JURONG COMMUNITY HOSPITAL 609606,609606.0,,,MUIS Halal Certified,,,,EERT20250000759,0.0,100.0,106.0,muis,05d217ac-a890-4206-a0cd-0783f2311cbc,
GEYLANG FOOD STATION @ ASIAN MARKET CAFE,,2 STAMFORD ROAD #02-00 178882,178882.0,,,MUIS Halal Certified,,,,EEDN21060000182,0.0,100.0,105.0,muis,ed8c21c6-4e57-417a-88cc-032d9b732910,
Good Day Cafe,,2 ANG MO KIO DRIVE #02-08 ITE COLLEGE CENTRAL 567720,567720.0,,,MUIS Halal Certified,,,,EERT20240000947,0.0,100.0,106.0,muis,86ffcf77-760d-4500-bc5b-ba219a8d726a,
Good Day Cafe,,11 LOWER KENT RIDGE ROAD #01-02 NUS MEDICAL-SCIENCE LIBRARY 119083,119083.0,,,MUIS Halal Certified,,,,EERT20240000948,0.0,100.0,106.0,muis,86ffcf77-760d-4500-bc5b-ba219a8d726a,
Good Day Cafe,,2 ANG MO KIO DRIVE #02-01 / 02 ITE COLLEGE CENTRAL BLK C 567720,567720.0,,,MUIS Halal Certified,,,,EESB20220000040,0.0,100.0,108.0,muis,86ffcf77-760d-4500-bc5b-ba219a8d726a,
HAJI LANE FOOD STATION @ ASIAN MARKET CAFE,,2 STAMFORD ROAD #02-00 178882,178882.0,,,MUIS Halal Certified,,,,EEDN21060000181,0.0,100.0,105.0,muis,74157aac-06bd-4666-9052-d43d6e7168f3,
INDIAN/INT'L/MALAY/BAKERY@MSB CAFETERIA(MNGD BY CURATE KITCHEN),,990 BENDEMEER ROAD #04-00 MICRON BUILDING 339942,339942.0,,,MUIS Halal Certified,,,,EESC20220000666,0.0,100.0,109.0,muis,861a5078-414e-481a-9ef4-bd6ad462e8a4,
Indonesian Cuisine (S8)@East Delight ITE College East,,"10 SIMEI AVENUE ITE COLLEGE EAST (Cafeteria 1), Stall 8 486047",486047.0,,,MUIS Halal Certified,,,,EEHK20230000339,0.0,100.0,103.0,muis,484f4878-6c25-4c38-a1be-cf2e65fb7cb7,
JALAN KAYU FOOD STATION @ ASIAN MARKET CAFE,,2 STAMFORD ROAD #02-00 178882,178882.0,,,MUIS Halal Certified,,,,EEDN21060000180,0.0,100.0,105.0,muis,2c0c4c30-70f0-4793-a767-b486048fb0e8,
"Japanese, Seafood & Cold Station @ Peppermint",,"6 RAFFLES BOULEVARD #04 PARKROYAL COLLECTION MARINA BAY, SINGAPORE, Station 1 – Japan, Seafood & Cold Station 039594",39594.0,,,MUIS Halal Certified,,,,EEDX22030000190,0.0,100.0,105.0,muis,2e910266-7542-4d4d-84a0-a10b7cc015eb,
JOO CHIAT FOOD STATION @ ASIAN MARKET CAFE,,2 STAMFORD ROAD #02-00 178882,178882.0,,,MUIS Halal Certified,,,,EEDN21060000179,0.0,100.0,105.0,muis,571de950-8000-4723-a210-a89ae89704ae,
KAFFE & TOAST,,900 SOUTH WOODLANDS DRIVE #01-09 WOODLANDS CIVIC CENTRE 730900,730900.0,,,MUIS Halal Certified,,,,EERN21070012679,0.0,100.0,106.0,muis,bf19dd23-8f34-4621-88b5-aacf84905fe9,
KAFFE & TOAST,,5 HOSPITAL DRIVE #02-CAF02 NATIONAL HEART CENTRE OF SINGAPORE 169609,169609.0,,,MUIS Halal Certified,,,,EERN21070012683,0.0,100.0,106.0,muis,bf19dd23-8f34-4621-88b5-aacf84905fe9,
KAFFE & TOAST,,1 PUNGGOL DRIVE #01-07 ONE PUNGGOL 828629,828629.0,,,MUIS Halal Certified,,,,EERT20230001228,0.0,100.0,106.0,muis,bf19dd23-8f34-4621-88b5-aacf84905fe9,
KAFFE & TOAST,,17 WOODLANDS DRIVE 17 #B1-05 737628,737628.0,,,MUIS Halal Certified,,,,EERT20240000172,0.0,100.0,106.0,muis,bf19dd23-8f34-4621-88b5-aacf84905fe9,
KAFFE & TOAST,,1 JOO KOON CIRCLE #02-32/33 Fairprice Hub 629117,629117.0,,,MUIS Halal Certified,,,,EERT20240000459,0.0,100.0,106.0,muis,bf19dd23-8f34-4621-88b5-aacf84905fe9,
KAFFE & TOAST,,90 YISHUN CENTRAL #01-07A KHOO TECK PUAT HOSPITAL 768828,768828.0,,,MUIS Halal Certified,,,,EERT20250000104,0.0,100.0,106.0,muis,bf19dd23-8f34-4621-88b5-aacf84905fe9,
KAFFE & TOAST,,100 BUKIT TIMAH ROAD #01-33 CHILDREN's EMERGENCY (KK WOMEN's AND CHILDREN's HOSPITAL) 229899,229899.0,,,MUIS Halal Certified,,,,EERT20250000685,0.0,100.0,106.0,muis,bf19dd23-8f34-4621-88b5-aacf84905fe9,
Kaffe & Toast Thai Noodle Bar,,3155 COMMONWEALTH AVENUE WEST #04-K1/K2 THE CLEMENTI MALL 129588,129588.0,,,MUIS Halal Certified,,,,EERN21080012711,0.0,100.0,106.0,muis,323d6cc2-87ca-4655-b7fa-060e846de2ee,
KAKI MAKAN CAFE,,10 AIRPORT BOULEVARD #02-K32 CHANGI AIRPORT TERMINAL 4 819665,819665.0,,,MUIS Halal Certified,,,,EEHK20230000535,0.0,100.0,103.0,muis,f66845d0-5bef-4ada-96ba-fd3335484b01,
KOPI KORNER,,9 SENTUL CRESCENT #03-04 SAFRA CLUBHOUSE (PUNGGOL) 828654,828654.0,,,MUIS Halal Certified,,,,EERT25100000031,0.0,100.0,106.0,muis,c091e13f-3dbe-44a1-b12d-78da06d58861,
Korean Food (S1) @ East Delight ITE College East,,"10 SIMEI AVENUE ITE COLLEGE EAST (Cafeteria 1), Stall 1 486047",486047.0,,,MUIS Halal Certified,,,,EEHN21080012602,0.0,100.0,103.0,muis,57642556-4020-48cb-ba79-031dbd510fba,
LKN Cafe,,6 VERDUN ROAD VERDUN HOUSE 207275,207275.0,,,MUIS Halal Certified,,,,EERT20250000319,0.0,100.0,106.0,muis,2316197c-13e8-425f-bfbf-f090ae2627e5,
Local & Western Station @ Peppermint,,"6 RAFFLES BOULEVARD #04 PARKROYAL COLLECTION MARINA BAY, SINGAPORE, Station 2 – Local & Western Station 039594",39594.0,,,MUIS Halal Certified,,,,EEDX22030000189,0.0,100.0,105.0,muis,be1c63b4-d60c-4433-8e5f-e8bd515dedf9,
M.Raffick Mutton & Chicken Supplier,,294 YISHUN STREET 22 #01-329 760294,760294.0,,,MUIS Halal Certified,,,,EEHN21120013046,0.0,100.0,103.0,muis,b3a04ab9-61cc-4b0f-9dfb-6f9d098e4855,
"MAKAN POINT @ FOUR POINTS BY SHERATON SINGAPORE, RIVERVIEW",,"382 HAVELOCK ROAD #04-00 FOUR POINTS BY SHERATON SINGAPORE, RIVERVIEW, Staff Canteen 169629",169629.0,,,MUIS Halal Certified,,,,EESC20220000697,0.0,100.0,109.0,muis,e0460a88-52c7-4d33-a361-490a0af248c8,
